 ,,,,,,,,,,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago
Categoria ,Código AT,Atividade ,Ficha,Elemento,Fonte,Orçado,Creditado,Anulado,Saldo,Janeiro,Janeiro,Janeiro,Fevereiro,Fevereiro,Fevereiro,Março,Março,Março,Abril ,Abril ,Abril ,Maio,Maio,Maio,Junho,Junho,Junho,Julho,Julho,Julho,Agosto,Agosto,Agosto,Setembro,Setembro,Setembro,Outubro,Outubro,Outubro,Novembro,Novembro,Novembro,Dezembro,Dezembro,Dezembro,Total,Total,Total
Educação Infantil,1.236.500.072.271,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,689,Vencimentos e Vantagens Fixas - Pessoal Civil,15403,"R$ 250.000,00",,,"R$ 245.026,34","R$ 2.928,76","R$ 2.928,76","R$ 2.928,76","R$ 2.044,90","R$ 2.044,90","R$ 2.044,90",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 4.973,66","R$ 4.973,66","R$ 4.973,66"
Educação Infantil,1.236.500.072.271,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,690,Obrigações Patronais,15403,"R$ 30.000,00",,,"R$ 26.504,12","R$ 1.821,94","R$ 1.821,94","R$ 0,00","R$ 1.673,94","R$ 1.673,94","R$ 1.821,94",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 3.495,88","R$ 3.495,88","R$ 1.821,94"
Educação Infantil,1.236.500.072.271,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,691,Indenizações e Restituições Trabalhistas,15403,"R$ 3.000,00",,,"R$ 3.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,1.236.500.072.271,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,692,Materiais de Consumo,15403,"R$ 5.000,00","R$ 44.122,50",,"R$ 5.000,00","R$ 44.122,50","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 44.122,50","R$ 0,00","R$ 0,00"
Educação Infantil,1.236.500.072.271,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,693,Serviços de Terceiro PF,15403,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,1.236.500.072.271,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,694,Serviços de Terceiros PJ,15403,"R$ 10.000,00",,,"R$ 10.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,1.236.500.072.271,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,695,Equipamentos e Materiais Permanentes,15403,"R$ 15.000,00",,"R$ 2.500,00","R$ 12.500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,1.236.500.072.272,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,696,Contratação por tempo Determinado,15407,"R$ 10.000,00","R$ 36.000,00",,"R$ 54,37","R$ 25.299,22","R$ 25.299,22","R$ 25.299,22","R$ 20.646,41","R$ 20.646,41","R$ 20.646,41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 45.945,63","R$ 45.945,63","R$ 45.945,63"
Educação Infantil,1.236.500.072.272,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,697,Vencimentos e Vantagens Fixas - Pessoal Civil,15407,"R$ 950.000,00",,,"R$ 713.239,69","R$ 133.994,22","R$ 133.994,22","R$ 133.994,22","R$ 102.766,09","R$ 102.766,09","R$ 102.766,09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 236.760,31","R$ 236.760,31","R$ 236.760,31"
Educação Infantil,1.236.500.072.272,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,697,Vencimentos e Vantagens Fixas - Pessoal Civil,1543,"R$ 100.000,00",,,"R$ 100.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,1.236.500.072.272,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,698,Obrigações Patronais,15407,"R$ 10.000,00","R$ 44.500,00",,"R$ 120,33","R$ 30.390,33","R$ 30.390,33","R$ 0,00","R$ 23.989,34","R$ 23.989,34","R$ 30.390,33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 54.379,67","R$ 54.379,67","R$ 30.390,33"
Educação Infantil,1.236.500.072.272,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,699,Outras Despesas Variáveis - Pessoal Civil,15407,"R$ 5.000,00",,,"R$ 3.829,46","R$ 0,00","R$ 0,00","R$ 0,00","R$ 1.170,54","R$ 1.170,54","R$ 1.170,54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 1.170,54","R$ 1.170,54","R$ 1.170,54"
Educação Infantil,1.236.500.072.272,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,700,Indenizações e Restituições Trabalhistas,15407,"R$ 10.000,00",,,"R$ 10.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,1.236.500.072.273,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,701,Contratação por tempo Determinado,15403,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,1.236.500.072.273,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,702,Vencimentos e Vantagens Fixas - Pessoal Civil,15403,"R$ 100.000,00",,,"R$ 100.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,1.236.500.072.273,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,703,Obras e Instalações,15403,"R$ 20.000,00",,,"R$ 20.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,1.236.500.072.273,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,704,Indenizações e Restituições Trabalhistas,15403,"R$ 3.000,00",,,"R$ 3.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,1.236.500.072.273,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,705,Materiais de Consumo,15403,"R$ 5.000,00","R$ 28.075,00",,"R$ 0,00","R$ 33.075,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 33.075,00","R$ 0,00","R$ 0,00"
Educação Infantil,1.236.500.072.273,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,706,Serviços de Terceiro PF,15403,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,1.236.500.072.273,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,707,Serviços de Terceiros PJ,15403,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,1.236.500.072.273,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,708,Auxílio-alimentação,15403,"R$ 200.000,00",,"R$ 14.872,91","R$ 185.127,09","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,1.236.500.072.273,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,709,Indenizações e restrições,15403,"R$ 10.000,00",,,"R$ 10.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,1.236.500.072.273,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,710,Equipamentos e Materiais Permanentes,15403,"R$ 50.000,00",,"R$ 36.398,89","R$ 13.601,11","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Secretaria,1.212.200.032.080,MANUT.ATIV. DEPARTAMENTO DE EDUCAÇÃO,711,Materiais de Consumo,1550,"R$ 50.000,00",,,"R$ 50.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Secretaria,1.212.200.032.080,MANUT.ATIV. DEPARTAMENTO DE EDUCAÇÃO,712,"Material, Bem ou Serviço p/Dist.Gratuita",1550,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Secretaria,1.212.200.032.080,MANUT.ATIV. DEPARTAMENTO DE EDUCAÇÃO,713,Serviços de Terceiros PJ,1550,"R$ 30.000,00",,,"R$ 23.000,00","R$ 7.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 7.000,00","R$ 0,00","R$ 0,00"
Ensino Geral,1.230.600.052.065,MANUTENÇÃO DA MERENDA ESCOLAR,714,Materiais de Consumo,1500,"R$ 400.000,00",,,"R$ 360.348,58","R$ 2.608,89","R$ 121,00","R$ 0,00","R$ 37.042,53","R$ 2.369,09","R$ 865,68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 39.651,42","R$ 2.490,09","R$ 865,68"
Ensino Geral,1.230.600.052.065,MANUTENÇÃO DA MERENDA ESCOLAR,714,Materiais de Consumo,15001,"R$ 0,00",,,"-R$ 88,28","R$ 88,28","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 88,28","R$ 0,00","R$ 0,00"
Ensino Geral,1.230.600.052.065,MANUTENÇÃO DA MERENDA ESCOLAR,714,Materiais de Consumo,1550,"R$ 100.000,00",,,"R$ 54.542,15","R$ 45.457,85","R$ 10.037,46","R$ 0,00","R$ 0,00","R$ 23.442,55","R$ 14.191,94",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 45.457,85","R$ 33.480,01","R$ 14.191,94"
Ensino Geral,1.230.600.052.065,MANUTENÇÃO DA MERENDA ESCOLAR,714,Materiais de Consumo,1552,"R$ 110.000,00",,,"R$ 103.014,12","R$ 0,00","R$ 0,00","R$ 0,00","R$ 6.985,88","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 6.985,88","R$ 0,00","R$ 0,00"
Ensino Geral,1.236.100.061.011,CONSTRUÇÃO AMPL.REF.ESCOLAS MUNICIPAIS,715,Obras e Instalações,1550,"R$ 50.000,00",,,"R$ 50.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,1.236.100.061.011,CONSTRUÇÃO AMPL.REF.ESCOLAS MUNICIPAIS,715,Obras e Instalações,1709,"R$ 100.000,00",,"R$ 81.165,41","R$ 18.834,59","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,1.236.100.062.066,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,716,Materiais de Consumo,1550,"R$ 200.000,00",,"R$ 35.008,12","R$ 69.933,48","R$ 95.058,40","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 95.058,40","R$ 0,00","R$ 0,00"
Ensino Fundamental,1.236.100.062.066,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,717,Serviços de Terceiros PJ,1708,"R$ 10.000,00",,"R$ 9.007,54","R$ 992,46","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,1.236.100.062.066,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,718,Outros Auxílios  financeiros PF,1500,"R$ 5.000,00",,,"R$ 2.084,00","R$ 2.916,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 486,00","R$ 486,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 2.916,00","R$ 486,00","R$ 486,00"
Ensino Fundamental,1.236.100.062.066,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,719,Equipamentos e Materiais Permanentes,1550,"R$ 50.000,00",,"R$ 10.012,76","R$ 39.987,24","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,1.236.100.062.067,MANUTENÇÃO DO TRANSPORTE ESCOLAR,720,Materiais de Consumo,1550,"R$ 50.000,00","R$ 45.020,88",,"R$ 30.544,22","R$ 85.014,68","R$ 0,00","R$ 0,00","-R$ 20.538,02","R$ 13.928,33","R$ 5.382,52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 64.476,66","R$ 13.928,33","R$ 5.382,52"
Ensino Geral,1.236.100.062.067,MANUTENÇÃO DO TRANSPORTE ESCOLAR,720,Materiais de Consumo,1553,"R$ 15.000,00",,,"R$ 9.722,00","R$ 5.278,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 2.640,75","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 5.278,00","R$ 2.640,75","R$ 0,00"
Ensino Geral,1.236.100.062.067,MANUTENÇÃO DO TRANSPORTE ESCOLAR,720,Materiais de Consumo,1576,"R$ 30.000,00","R$ 57.138,14",,"R$ 4.339,32","R$ 79.911,94","R$ 0,00","R$ 0,00","R$ 2.886,88","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 82.798,82","R$ 0,00","R$ 0,00"
Ensino Geral,1.236.100.062.067,MANUTENÇÃO DO TRANSPORTE ESCOLAR,720,Materiais de Consumo,1576,"R$ 0,00",,,"-R$ 3.589,84","R$ 3.589,84","R$ 0,00","R$ 0,00","R$ 0,00","R$ 3.589,84","R$ 3.589,84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 3.589,84","R$ 3.589,84","R$ 3.589,84"
Ensino Geral,1.236.100.062.067,MANUTENÇÃO DO TRANSPORTE ESCOLAR,721,Serviços de Terceiros PJ,1550,"R$ 10.000,00",,,"R$ 10.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,1.236.100.062.067,MANUTENÇÃO DO TRANSPORTE ESCOLAR,721,Serviços de Terceiros PJ,1553,"R$ 50.000,00",,,"R$ 41.200,00","R$ 800,00","R$ 0,00","R$ 0,00","R$ 8.000,00","R$ 800,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 8.800,00","R$ 800,00","R$ 0,00"
Ensino Geral,1.236.100.062.067,MANUTENÇÃO DO TRANSPORTE ESCOLAR,721,Serviços de Terceiros PJ,1576,"R$ 100.000,00",,"R$ 57.138,14","R$ 29.205,86","R$ 14.406,00","R$ 3.406,00","R$ 0,00","-R$ 750,00","R$ 0,00","R$ 3.406,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 13.656,00","R$ 3.406,00","R$ 3.406,00"
Ensino Medio,1.236.200.112.085,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,722,Materiais de Consumo,1500,"R$ 20.000,00",,,"R$ 20.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Medio,1.236.200.112.085,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,723,Outras Desp. Pes. Dec.Cont.Terceirização,1500,"R$ 50.000,00",,,"R$ 50.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Medio,1.236.200.112.085,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,724,Serviços de Terceiro PF,1500,"R$ 10.000,00",,,"R$ 10.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Medio,1.236.200.112.085,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,725,Serviços de Terceiros PJ,1500,"R$ 10.000,00",,,"R$ 10.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Superior,1.236.400.112.083,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,726,Auxílio Financeiro a Estudantes,1500,"R$ 420.000,00",,,"R$ 407.666,63","R$ 12.333,37","R$ 1.943,17","R$ 1.943,17","R$ 0,00","R$ 2.405,37","R$ 2.405,37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 12.333,37","R$ 4.348,54","R$ 4.348,54"
Ensino Superior,1.236.400.112.083,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,727,Materiais de Consumo,1500,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Superior,1.236.400.112.083,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,728,Outros Auxílios  financeiros PF,1500,"R$ 150.000,00",,,"R$ 111.300,00","R$ 18.900,00","R$ 0,00","R$ 0,00","R$ 19.800,00","R$ 1.350,00","R$ 1.350,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 38.700,00","R$ 1.350,00","R$ 1.350,00"
Ensino Superior,1.236.400.112.083,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,729,Materiais de Consumo,1550,"R$ 150.000,00",,,"R$ 90.962,08","R$ 59.037,92","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 59.037,92","R$ 0,00","R$ 0,00"
Educação Infantil,1.236.500.072.069,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,729,Materiais de Consumo,1569,"R$ 45.000,00",,,"R$ 45.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,1.236.500.072.069,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,730,Serviços de Terceiros PJ,1550,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
,,,,,,,,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
